Id_delta,depart_date_time,arrive_date_time,depart_airport,arrive_airport,flight_number,flight_cost_coach,flight_cost_business
228,2022-12-28 14:00:00,2022-12-28 15:25:00,Nashville (BNA),Pensacola (PNS),WN972,1090.67,2865.45
229,2022-12-28 11:30:00,2022-12-28 13:05:00,Charleston (CHS),Nashville (BNA),WN972,371.56,1553.05
230,2022-12-28 01:10:00,2022-12-28 02:50:00,Baltimore (BWI),Charleston (CHS),WN1190,1083.51,2268.33
231,2022-12-27 23:00:00,2022-12-27 00:10:00,Windsor Locks (BDL),Baltimore (BWI),WN1190,1001.69,1477
232,2022-12-27 17:50:00,2022-12-27 19:30:00,Raleigh-Durham (RDU),Nashville (BNA),WN2241,630.07,2739.96
233,2023-01-05 01:20:00,2023-01-05 03:20:00,Denver (DEN),Dallas (DAL),WN2508,720.23,3592.4
234,2023-01-04 20:25:00,2023-01-04 23:30:00,San Jose del Cabo (SJD),Denver (DEN),WN721,1168.17,3190.3
235,2023-01-04 16:20:00,2023-01-04 19:30:00,Denver (DEN),San Jose del Cabo (SJD),WN740,322.38,1871.69
236,2023-01-04 13:20:00,2023-01-04 15:15:00,Las Vegas (LAS),Denver (DEN),WN739,866.29,1452.19
237,2023-01-04 05:40:00,2023-01-04 07:00:00,San Jose (SJC),Las Vegas (LAS),WN148,499.27,2102.12
238,2023-01-04 03:50:00,2023-01-04 04:55:00,Burbank (BUR),San Jose (SJC),WN1931,832.82,1580.9
239,2023-01-04 02:50:00,2023-01-04 05:45:00,Indianapolis (IND),Denver (DEN),WN2505,495.25,2971.9
240,2023-01-04 02:05:00,2023-01-04 03:15:00,San Jose (SJC),Burbank (BUR),WN1211,509.99,884.69
241,2023-01-04 00:35:00,2023-01-04 02:05:00,Atlanta (ATL),Indianapolis (IND),WN2505,1117.02,2951.5
242,2023-01-04 00:15:00,2023-01-04 01:25:00,Burbank (BUR),San Jose (SJC),WN1396,983.82,2111.32
243,2023-01-03 22:25:00,2023-01-03 23:40:00,Las Vegas (LAS),Burbank (BUR),WN1396,859.31,4111.75
244,2023-01-03 20:10:00,2023-01-03 21:45:00,San Francisco (SFO),Las Vegas (LAS),WN153,885.58,3315.57
245,2023-01-03 18:00:00,2023-01-03 19:35:00,Las Vegas (LAS),San Francisco (SFO),WN158,677.34,1785.01
246,2023-01-03 15:45:00,2023-01-03 17:10:00,Reno (RNO),Las Vegas (LAS),WN320,737.04,2617.96
247,2023-01-03 13:50:00,2023-01-03 15:10:00,Las Vegas (LAS),Reno (RNO),WN1387,574.11,3273.55
248,2023-01-03 04:35:00,2023-01-03 08:50:00,Nashville (BNA),Las Vegas (LAS),WN3011,956.01,1583.13
249,2023-01-03 03:00:00,2023-01-03 05:05:00,Baltimore (BWI),Nashville (BNA),WN3304,210.58,3616.37
250,2023-01-03 00:40:00,2023-01-03 02:25:00,Atlanta (ATL),Baltimore (BWI),WN3498,225.14,2033.35
251,2023-01-02 22:35:00,2023-01-02 00:05:00,St. Louis (STL),Atlanta (ATL),WN3498,216.28,1011.53
252,2023-01-02 19:35:00,2023-01-02 21:55:00,Washington (DCA),St. Louis (STL),WN245,1098.04,4136.58
253,2023-01-02 16:50:00,2023-01-02 19:00:00,Orlando (MCO),Washington (DCA),WN245,205.25,4139.88
254,2023-01-02 14:40:00,2023-01-02 15:50:00,Fort Lauderdale (FLL),Orlando (MCO),WN245,1142.87,1460.29
255,2023-01-02 11:15:00,2023-01-02 13:55:00,Columbus (CMH),Fort Lauderdale (FLL),WN245,479.58,4167.85
256,2023-01-02 01:40:00,2023-01-02 03:50:00,Tampa (TPA),Columbus (CMH),WN551,1014.07,2975.62
257,2023-01-01 23:55:00,2023-01-01 01:00:00,Fort Lauderdale (FLL),Tampa (TPA),WN551,511.75,2650.3
258,2023-01-01 20:15:00,2023-01-01 23:00:00,Baltimore (BWI),Fort Lauderdale (FLL),WN551,1099.92,3079.33
259,2023-01-01 17:30:00,2023-01-01 19:45:00,Tampa (TPA),Baltimore (BWI),WN4008,1032.86,2438.4
260,2023-01-01 14:15:00,2023-01-01 16:45:00,Baltimore (BWI),Tampa (TPA),WN2538,390.26,2087.86
261,2023-01-01 11:25:00,2023-01-01 13:35:00,Orlando (MCO),Baltimore (BWI),WN1798,915.72,1788.02
262,2023-01-01 01:40:00,2023-01-01 03:15:00,Atlanta (ATL),Orlando (MCO),WN1516,164.64,2140.86
263,2022-12-31 22:45:00,2022-12-31 00:50:00,Omaha (OMA),Atlanta (ATL),WN1516,474.58,3114.27
264,2022-12-31 18:55:00,2022-12-31 22:10:00,Orlando (MCO),Omaha (OMA),WN1938,174.31,1968.86
265,2022-12-31 16:15:00,2022-12-31 18:15:00,Memphis (MEM),Orlando (MCO),WN1594,962.02,2365.17
266,2022-12-31 13:40:00,2022-12-31 15:45:00,Orlando (MCO),Memphis (MEM),WN859,1128.34,4029.78
267,2022-12-31 10:10:00,2022-12-31 13:05:00,Islip (ISP),Orlando (MCO),WN859,629.97,3710.35
268,2022-12-31 04:15:00,2022-12-31 05:15:00,Baltimore (BWI),Islip (ISP),WN2713,865.08,4073.86
269,2022-12-31 01:30:00,2022-12-31 03:15:00,Chicago (ORD),Baltimore (BWI),WN2713,912.41,969.18
270,2022-12-30 23:00:00,2022-12-30 00:50:00,Nashville (BNA),Chicago (ORD),WN2713,380.73,3909.47
271,2022-12-30 19:45:00,2022-12-30 21:50:00,Baltimore (BWI),Nashville (BNA),WN1689,639.91,3875.77
272,2022-12-30 17:30:00,2022-12-30 18:45:00,Syracuse (SYR),Baltimore (BWI),WN1689,575.29,2700.99
273,2022-12-30 15:40:00,2022-12-30 16:55:00,Baltimore (BWI),Syracuse (SYR),WN2821,651.69,970.3
274,2022-12-30 12:40:00,2022-12-30 15:05:00,Kansas City (MCI),Baltimore (BWI),WN2821,710.28,2854.48
275,2022-12-29 04:05:00,2022-12-29 05:55:00,Houston (HOU),Nashville (BNA),WN3053,166.63,1447.2
276,2022-12-29 02:55:00,2022-12-29 05:25:00,Las Vegas (LAS),San Antonio (SAT),WN1415,466.65,835.02
277,2022-12-29 01:55:00,2022-12-29 03:15:00,Oklahoma City (OKC),Houston (HOU),WN3053,997.51,1651.97
278,2022-12-28 23:50:00,2022-12-28 01:20:00,Denver (DEN),Oklahoma City (OKC),WN3053,895.42,2604.53
279,2022-12-28 19:50:00,2022-12-28 21:20:00,Denver (DEN),Kansas City (MCI),WN1951,1035.33,1645.87
280,2022-12-28 19:25:00,2022-12-28 22:15:00,Denver (DEN),Portland (PDX),WN3303,417.16,1723.54
281,2022-12-28 17:35:00,2022-12-28 19:45:00,Richmond (RIC),Chicago (MDW),WN3394,681.24,1292.93
282,2022-12-28 16:25:00,2022-12-28 18:45:00,Austin (AUS),Denver (DEN),WN3303,525.61,3175.31
283,2022-12-28 15:45:00,2022-12-28 16:55:00,Las Vegas (LAS),Los Angeles (LAX),WN516,924.27,2630.97
284,2022-12-28 15:25:00,2022-12-28 17:00:00,Atlanta (ATL),Richmond (RIC),WN2262,658.64,1861.73
285,2022-12-28 14:25:00,2022-12-28 15:20:00,Houston (HOU),Austin (AUS),WN3476,859.13,2166.32
286,2022-12-28 12:05:00,2022-12-28 15:00:00,San Antonio (SAT),Las Vegas (LAS),WN516,972.22,2809.76
287,2022-12-28 04:20:00,2022-12-28 05:30:00,Dallas (DAL),San Antonio (SAT),WN173,852.8,3045.83
288,2022-12-28 02:50:00,2022-12-28 05:45:00,Chicago (ORD),Denver (DEN),WN4839,988.4,1838.31
289,2022-12-28 00:20:00,2022-12-28 03:45:00,San Jose (SJC),Dallas (DAL),WN173,316.21,1991.99
290,2022-12-27 23:40:00,2022-12-27 02:05:00,Dallas (DAL),Chicago (ORD),WN3369,427.15,3988.66
291,2022-12-27 23:00:00,2022-12-27 00:15:00,Dallas (DAL),Houston (HOU),WN43,882.65,3679.28
292,2022-12-27 19:50:00,2022-12-27 21:55:00,Montrose (MTJ),Dallas (DAL),WN533,161.28,4178.92
293,2022-12-27 16:30:00,2022-12-27 17:30:00,Denver (DEN),Montrose (MTJ),WN3751,182.56,1498.72
294,2022-12-27 15:05:00,2022-12-27 17:15:00,Columbus (CMH),Orlando (MCO),WN503,407.57,3958.07
295,2022-12-27 11:05:00,2022-12-27 14:10:00,Nashville (BNA),Denver (DEN),WN2989,823.38,3955.55
296,2022-12-27 03:20:00,2022-12-27 04:55:00,Nashville (BNA),Detroit (DTW),WN404,723.38,2238.94
297,2022-12-27 00:20:00,2022-12-27 01:45:00,Panama City (ECP),Nashville (BNA),WN1553,1126.19,3209.16
298,2023-01-04 04:15:00,2023-01-04 05:40:00,El Paso (ELP),Austin (AUS),WN1277,665.29,2328.72
299,2023-01-04 01:50:00,2023-01-04 03:40:00,Dallas (DAL),El Paso (ELP),WN2934,904.66,2886.28
300,2023-01-04 00:15:00,2023-01-04 01:15:00,Austin (AUS),Dallas (DAL),WN2934,994.18,3667.99
301,2023-01-03 22:25:00,2023-01-03 23:35:00,Dallas (DAL),Austin (AUS),WN3137,827.32,3378.54
302,2023-01-03 20:30:00,2023-01-03 21:40:00,Houston (IAH),Dallas (DAL),WN3052,818.23,1332.22
303,2023-01-03 17:20:00,2023-01-03 19:45:00,Denver (DEN),Houston (IAH),WN3052,516.8,1986.59
304,2023-01-03 13:10:00,2023-01-03 15:45:00,Houston (HOU),Denver (DEN),WN2228,709.47,3981.76
305,2023-01-03 11:25:00,2023-01-03 12:20:00,San Antonio (SAT),Houston (HOU),WN2228,1099.76,4045.01
306,2023-01-03 02:45:00,2023-01-03 06:30:00,Baltimore (BWI),San Antonio (SAT),WN2646,928.91,2416.54
307,2023-01-02 19:35:00,2023-01-02 22:00:00,West Palm Beach (PBI),Baltimore (BWI),WN3478,1190.62,2414.37
308,2023-01-02 16:15:00,2023-01-02 18:50:00,Baltimore (BWI),West Palm Beach (PBI),WN446,369.37,1635.86
309,2023-01-02 13:25:00,2023-01-02 15:35:00,Orlando (MCO),Baltimore (BWI),WN1790,751.91,4061.63
310,2023-01-01 22:20:00,2023-01-01 01:50:00,Denver (DEN),Orlando (MCO),WN3247,693.31,3821.96
311,2023-01-01 19:10:00,2023-01-01 21:25:00,Burbank (BUR),Denver (DEN),WN241,965.93,1631.36
312,2023-01-01 17:05:00,2023-01-01 18:20:00,San Jose (SJC),Burbank (BUR),WN241,339.73,3668.61
313,2023-01-01 15:00:00,2023-01-01 16:30:00,San Diego (SAN),San Jose (SJC),WN2555,875.4,747.33
314,2023-01-01 01:10:00,2023-01-01 02:35:00,Sacramento (SMF),San Diego (SAN),WN3020,816.28,2771.64
315,2022-12-31 22:50:00,2022-12-31 00:15:00,Los Angeles (LAX),Sacramento (SMF),WN1990,641.05,3107.33
316,2022-12-31 19:20:00,2022-12-31 21:55:00,Denver (DEN),Los Angeles (LAX),WN1990,1189.71,3549.6
317,2022-12-31 16:30:00,2022-12-31 18:20:00,Phoenix (PHX),Denver (DEN),WN3567,288.64,3670.47
318,2022-12-31 13:55:00,2022-12-31 15:55:00,Oakland (OAK),Phoenix (PHX),WN3567,820.94,1000.1
319,2022-12-31 04:15:00,2022-12-31 05:45:00,San Diego (SAN),Oakland (OAK),WN2788,1143.75,899.33
320,2022-12-31 02:00:00,2022-12-31 03:30:00,Sacramento (SMF),San Diego (SAN),WN388,801.26,1859.84
321,2022-12-30 23:30:00,2022-12-30 01:15:00,Seattle (SEA),Sacramento (SMF),WN388,1014.64,1139.88
322,2022-12-30 19:45:00,2022-12-30 22:45:00,Denver (DEN),Seattle (SEA),WN388,599.43,2470.11
323,2022-12-30 16:50:00,2022-12-30 19:15:00,San Diego (SAN),Denver (DEN),WN1483,1176.69,2921.07
324,2022-12-30 14:40:00,2022-12-30 16:15:00,Oakland (OAK),San Diego (SAN),WN2501,897.01,1060.94
325,2022-12-29 03:40:00,2022-12-29 05:05:00,Oakland (OAK),Long Beach (LGB),WN472,1139.78,1384.99
326,2022-12-29 03:20:00,2022-12-29 04:55:00,Nashville (BNA),Detroit (DTW),WN404,1198.39,3923.4
327,2022-12-29 01:35:00,2022-12-29 03:00:00,Santa Ana (SNA),Oakland (OAK),WN938,713.66,1316.62
328,2022-12-28 22:30:00,2022-12-28 00:05:00,Boston (BOS),Baltimore (BWI),WN1941,728.16,3569.88
329,2022-12-28 19:25:00,2022-12-28 21:50:00,Nashville (BNA),Boston (BOS),WN211,198.45,2299.3
330,2022-12-28 16:55:00,2022-12-28 18:45:00,Houston (IAH),Nashville (BNA),WN211,484.12,3691.11
331,2022-12-28 16:25:00,2022-12-28 18:30:00,Washington (DCA),Milwaukee (MKE),WN938,516.53,3994.78
332,2022-12-28 15:25:00,2022-12-28 17:00:00,Las Vegas (LAS),Oakland (OAK),WN1247,923.72,1252.16
333,2022-12-28 13:35:00,2022-12-28 16:20:00,Chicago (MDW),Houston (IAH),WN3503,950.1,3464.24
334,2022-12-28 11:20:00,2022-12-28 12:35:00,Grand Rapids (GRR),Chicago (MDW),WN3503,789.78,1672.12
335,2022-12-28 11:10:00,2022-12-28 12:20:00,Harlingen (HRL),Houston (HOU),WN938,425.89,736.36
336,2022-12-28 04:50:00,2022-12-28 05:40:00,Chicago (MDW),Grand Rapids (GRR),WN1394,562.23,1427.61
337,2022-12-28 02:30:00,2022-12-28 05:30:00,Austin (AUS),Las Vegas (LAS),WN3431,1093.14,3229.11
338,2022-12-28 02:05:00,2022-12-28 04:10:00,Baltimore (BWI),Chicago (MDW),WN1394,195.5,3311.78
339,2022-12-27 23:45:00,2022-12-27 01:20:00,Savannah (SAV),Baltimore (BWI),WN1394,178.19,929.54
340,2023-01-05 01:00:00,2023-01-05 03:30:00,Seattle (SEA),Las Vegas (LAS),WN2255,1015.43,3114.98
341,2023-01-04 22:15:00,2023-01-04 00:20:00,Oakland (OAK),Seattle (SEA),WN899,723.28,2143.42
342,2023-01-04 20:15:00,2023-01-04 21:35:00,Burbank (BUR),Oakland (OAK),WN899,1047.53,3930.84
343,2023-01-04 18:30:00,2023-01-04 19:40:00,Sacramento (SMF),Burbank (BUR),WN2953,553.77,807.86
344,2023-01-04 16:30:00,2023-01-04 17:55:00,Ontario (ONT),Sacramento (SMF),WN3069,385.53,3897.55
345,2023-01-04 13:45:00,2023-01-04 15:10:00,Sacramento (SMF),Ontario (ONT),WN700,1024.54,984.05
346,2023-01-04 04:30:00,2023-01-04 05:55:00,Long Beach (LGB),Sacramento (SMF),WN824,517.96,838.75
347,2023-01-04 01:20:00,2023-01-04 03:55:00,Denver (DEN),Long Beach (LGB),WN824,568.26,1676.52
348,2023-01-03 20:40:00,2023-01-03 00:35:00,Washington (IAD),Denver (DEN),WN824,254.11,2745.34
349,2023-01-03 18:15:00,2023-01-03 20:00:00,Chicago (MDW),Washington (IAD),WN1860,889.74,3897.33
350,2023-01-03 15:50:00,2023-01-03 17:30:00,Memphis (MEM),Chicago (MDW),WN1860,957.18,1545.37
351,2023-01-03 13:50:00,2023-01-03 15:15:00,Atlanta (ATL),Memphis (MEM),WN1860,259.66,3728.45
352,2023-01-03 12:15:00,2023-01-03 13:45:00,Chicago (MDW),Minneapolis (MSP),WN3475,804.64,2573.23
353,2023-01-03 11:05:00,2023-01-03 13:05:00,Washington (DCA),Atlanta (ATL),WN1860,1082.9,2084.97
354,2023-01-03 03:15:00,2023-01-03 04:55:00,Chicago (MDW),Washington (DCA),WN2669,415,3836.91
355,2023-01-02 19:55:00,2023-01-02 22:05:00,Dallas (DAL),Chicago (MDW),WN2850,1185,1668.2
356,2023-01-02 16:40:00,2023-01-02 19:10:00,Phoenix (PHX),Dallas (DAL),WN2850,870.77,3229.83
357,2023-01-02 14:30:00,2023-01-02 15:55:00,San Diego (SAN),Phoenix (PHX),WN2850,480.14,2093.34
358,2023-01-02 05:35:00,2023-01-02 07:00:00,Oakland (OAK),San Diego (SAN),WN1083,913,880.46
359,2023-01-02 03:35:00,2023-01-02 05:00:00,Santa Ana (SNA),Oakland (OAK),WN2325,687.32,4071.83
360,2023-01-02 01:30:00,2023-01-02 02:55:00,Sacramento (SMF),Santa Ana (SNA),WN2088,877.89,3467.16
361,2023-01-01 22:45:00,2023-01-01 00:50:00,Phoenix (PHX),Sacramento (SMF),WN2087,586.08,3947.33
362,2023-01-01 20:15:00,2023-01-01 22:05:00,San Jose (SJC),Phoenix (PHX),WN3246,741.33,2724.49
363,2023-01-01 18:00:00,2023-01-01 19:35:00,San Diego (SAN),San Jose (SJC),WN2450,564.56,3678.2
364,2023-01-01 16:00:00,2023-01-01 17:25:00,San Jose (SJC),San Diego (SAN),WN864,769.12,1773.71
365,2023-01-01 14:05:00,2023-01-01 15:25:00,Ontario (ONT),San Jose (SJC),WN1984,397.23,3460.82
366,2022-12-31 22:30:00,2022-12-31 01:40:00,Austin (AUS),Ontario (ONT),WN3059,1180.73,4022.5
367,2022-12-31 19:40:00,2022-12-31 21:45:00,Denver (DEN),Austin (AUS),WN3206,1032.25,3553.27
368,2022-12-31 17:10:00,2022-12-31 19:00:00,El Paso (ELP),Denver (DEN),WN4433,883.02,2776.03
369,2022-12-31 14:30:00,2022-12-31 16:35:00,Houston (HOU),El Paso (ELP),WN4433,269.46,4085.75
370,2022-12-31 11:45:00,2022-12-31 13:35:00,Memphis (MEM),Houston (HOU),WN4433,953.14,2144.63
371,2022-12-31 01:30:00,2022-12-31 02:50:00,Atlanta (ATL),Memphis (MEM),WN2776,516.72,2462.89
372,2022-12-30 01:25:00,2022-12-30 03:20:00,Baltimore (BWI),Atlanta (ATL),WN792,412.87,1649.73
373,2022-12-29 20:45:00,2022-12-29 22:25:00,Chicago (MDW),Baltimore (BWI),WN2019,455.55,1074.87
374,2022-12-29 15:50:00,2022-12-29 19:55:00,Seattle (SEA),Chicago (MDW),WN2019,491.66,1399.45
375,2022-12-29 13:00:00,2022-12-29 15:15:00,Oakland (OAK),Seattle (SEA),WN2019,939.36,2168.28
376,2022-12-29 06:00:00,2022-12-29 07:40:00,Denver (DEN),El Paso (ELP),WN4233,586.68,2519.22
377,2022-12-29 03:00:00,2022-12-29 05:10:00,Santa Ana (SNA),Denver (DEN),WN3188,479.1,4146.57
378,2022-12-29 00:55:00,2022-12-29 02:20:00,Sacramento (SMF),Santa Ana (SNA),WN3188,622.48,3876.42
379,2022-12-28 22:50:00,2022-12-28 00:15:00,Burbank (BUR),Sacramento (SMF),WN2385,681.12,1059.83
380,2022-12-28 20:55:00,2022-12-28 22:10:00,Reno (RNO),Burbank (BUR),WN2571,176.76,3172.12
381,2022-12-28 18:40:00,2022-12-28 20:15:00,San Diego (SAN),Reno (RNO),WN2340,603.99,2918.23
382,2022-12-28 16:30:00,2022-12-28 17:50:00,San Jose (SJC),San Diego (SAN),WN3282,900.3,2357.71
383,2022-12-28 13:00:00,2022-12-28 15:55:00,Denver (DEN),San Jose (SJC),WN3282,724.59,3920.03
384,2022-12-28 06:21:00,2022-12-28 08:30:00,Las Vegas (LAS),Seattle (SEA),WN9015,225.31,3229.37
385,2022-12-28 05:25:00,2022-12-28 08:10:00,Las Vegas (LAS),Seattle (SEA),WN2499,1073.93,3234.41
386,2022-12-28 04:50:00,2022-12-28 06:55:00,Seattle (SEA),San Jose (SJC),WN162,1030.44,3487.61
387,2022-12-28 04:40:00,2022-12-28 06:45:00,Dallas (DAL),Denver (DEN),WN369,542.41,1671.03
388,2022-12-27 23:05:00,2022-12-27 02:10:00,Dallas (DAL),Las Vegas (LAS),WN1295,164.45,2420.31
389,2022-12-27 19:40:00,2022-12-27 22:20:00,Las Vegas (LAS),Dallas (DAL),WN1123,726.56,3324.93
390,2022-12-27 13:20:00,2022-12-27 15:15:00,Tucson (TUS),Denver (DEN),WN1579,437.82,1923.1
391,2022-12-27 01:25:00,2022-12-27 03:00:00,Las Vegas (LAS),San Francisco (SFO),WN3187,544.89,3052.53
392,2023-01-01 04:49:00,2023-01-01 05:07:00,Seattle (SEA),Everett (PAE),WN8506,1050.28,1734.95
393,2022-12-31 23:50:00,2022-12-31 04:30:00,Chicago (MDW),Seattle (SEA),WN5710,668.18,1581.26
394,2022-12-31 18:55:00,2022-12-31 23:00:00,Oakland (OAK),Chicago (MDW),WN1103,645.31,3999.87
395,2022-12-31 15:30:00,2022-12-31 18:15:00,Denver (DEN),Oakland (OAK),WN697,927.3,3340.92
396,2022-12-31 12:50:00,2022-12-31 14:35:00,Salt Lake City (SLC),Denver (DEN),WN784,1177.97,2055.2
397,2022-12-31 05:45:00,2022-12-31 07:20:00,Denver (DEN),Salt Lake City (SLC),WN298,333.22,4104.6
398,2022-12-31 00:55:00,2022-12-31 05:00:00,Baltimore (BWI),Denver (DEN),WN1644,968.52,3480.49
399,2022-12-30 22:35:00,2022-12-30 23:55:00,Albany (ALB),Baltimore (BWI),WN1644,485.3,1478.81
400,2022-12-30 20:35:00,2022-12-30 21:50:00,Baltimore (BWI),Albany (ALB),WN1311,171.72,968.06
401,2022-12-30 17:30:00,2022-12-30 19:45:00,Tampa (TPA),Baltimore (BWI),WN4112,493.7,3547.94
402,2022-12-30 14:15:00,2022-12-30 16:45:00,Baltimore (BWI),Tampa (TPA),WN2542,654.18,3613.65
403,2022-12-30 11:15:00,2022-12-30 13:25:00,Orlando (MCO),Baltimore (BWI),WN3097,445.2,838.53
404,2022-12-30 03:10:00,2022-12-30 06:35:00,Denver (DEN),Orlando (MCO),WN734,512.27,4056.95
405,2022-12-29 20:40:00,2022-12-29 22:50:00,Dallas (DAL),Denver (DEN),WN2834,500.55,3132.89
406,2022-12-29 15:00:00,2022-12-29 17:20:00,Phoenix (PHX),Dallas (DAL),WN296,693.81,4095.74
407,2022-12-29 04:00:00,2022-12-29 07:20:00,Austin (AUS),Los Angeles (LAX),WN296,269.55,3222.45
408,2022-12-28 23:05:00,2022-12-28 01:50:00,Dallas (DAL),Phoenix (PHX),WN3235,411.19,3826.29
409,2022-12-28 16:40:00,2022-12-28 19:10:00,Phoenix (PHX),Dallas (DAL),WN2850,314.52,2641.49
410,2022-12-28 03:40:00,2022-12-28 06:20:00,Denver (DEN),Santa Ana (SNA),WN987,503.8,1256.72
411,2022-12-27 12:15:00,2022-12-27 13:10:00,Austin (AUS),Houston (HOU),WN2751,426.48,1946.87
412,2023-01-04 01:20:00,2023-01-04 03:20:00,Chicago (MDW),Manchester (MHT),WN1065,346.88,3935.22
413,2023-01-03 23:00:00,2023-01-03 00:20:00,Cleveland (CLE),Chicago (MDW),WN2256,796.3,3022.64
414,2023-01-03 21:05:00,2023-01-03 22:25:00,Baltimore (BWI),Cleveland (CLE),WN2256,264.95,2122.19
415,2023-01-03 18:35:00,2023-01-03 20:20:00,Chicago (ORD),Baltimore (BWI),WN1010,372.7,2097.78
416,2023-01-03 16:00:00,2023-01-03 17:55:00,Nashville (BNA),Chicago (ORD),WN1010,1171.3,2132.35
417,2023-01-03 13:35:00,2023-01-03 15:00:00,Panama City (ECP),Nashville (BNA),WN1010,358.36,2875.03
418,2023-01-02 20:55:00,2023-01-02 22:50:00,Pensacola (PNS),Dallas (DAL),WN3346,442.69,1866.68
419,2023-01-02 18:50:00,2023-01-02 20:20:00,Houston (HOU),Pensacola (PNS),WN4815,1085.84,1657.81
420,2023-01-02 16:00:00,2023-01-02 18:10:00,St. Louis (STL),Houston (HOU),WN2195,580.39,2364.4
421,2023-01-02 12:15:00,2023-01-02 15:15:00,Fort Lauderdale (FLL),St. Louis (STL),WN2195,1144.81,3397.66
422,2023-01-02 02:15:00,2023-01-02 04:50:00,Baltimore (BWI),Fort Lauderdale (FLL),WN2304,1149.17,1937.67
423,2023-01-01 23:00:00,2023-01-01 01:20:00,Kansas City (MCI),Baltimore (BWI),WN2304,278.35,2972.03
424,2023-01-01 20:50:00,2023-01-01 22:20:00,Denver (DEN),Kansas City (MCI),WN2304,345.72,4076.69
425,2023-01-01 17:35:00,2023-01-01 19:55:00,San Diego (SAN),Denver (DEN),WN3203,1163.97,2189.2
426,2023-01-01 15:30:00,2023-01-01 17:00:00,Sacramento (SMF),San Diego (SAN),WN3203,884.93,3112.4
427,2023-01-01 13:15:00,2023-01-01 14:45:00,Portland (PDX),Sacramento (SMF),WN3203,756.37,2834.11
428,2022-12-31 23:55:00,2022-12-31 04:30:00,Chicago (MDW),Portland (PDX),WN2131,279.83,1991.95
429,2022-12-31 21:40:00,2022-12-31 23:15:00,Nashville (BNA),Chicago (MDW),WN2131,290.48,3152.72
430,2022-12-31 19:30:00,2022-12-31 21:00:00,Chicago (ORD),Nashville (BNA),WN1925,957.13,3769.52
431,2022-12-31 16:00:00,2022-12-31 18:45:00,Austin (AUS),Chicago (ORD),WN1925,1086.82,2394.64
432,2022-12-31 14:20:00,2022-12-31 15:25:00,Dallas (DAL),Austin (AUS),WN1925,314.12,3194.36
433,2022-12-31 11:55:00,2022-12-31 13:35:00,New Orleans (MSY),Dallas (DAL),WN735,656.81,2599.25
434,2022-12-31 04:45:00,2022-12-31 06:20:00,Nashville (BNA),New Orleans (MSY),WN1542,1178.31,3254.52
435,2022-12-31 00:55:00,2022-12-31 03:55:00,Boston (BOS),Nashville (BNA),WN1542,247.47,2127.89
436,2022-12-30 22:05:00,2022-12-30 00:10:00,Chicago (MDW),Boston (BOS),WN2094,1040.06,3875.75
437,2022-12-30 17:35:00,2022-12-30 21:25:00,San Diego (SAN),Chicago (MDW),WN2094,746.72,2459.86
438,2022-12-30 15:35:00,2022-12-30 16:50:00,Las Vegas (LAS),San Diego (SAN),WN2094,598.69,2490.55
439,2022-12-30 12:30:00,2022-12-30 15:45:00,Kansas City (MCI),Las Vegas (LAS),WN452,432.26,1477.46
440,2022-12-29 03:40:00,2022-12-29 05:40:00,Denver (DEN),Austin (AUS),WN498,359.25,1974.31
441,2022-12-28 12:55:00,2022-12-28 15:15:00,Houston (HOU),Fort Lauderdale (FLL),WN1106,541.53,3690.96
442,2022-12-28 00:30:00,2022-12-28 01:35:00,Dallas (DAL),Houston (HOU),WN49,819.64,3396.47
443,2022-12-27 21:15:00,2022-12-27 23:45:00,Salt Lake City (SLC),Dallas (DAL),WN49,544.36,2672.39
444,2022-12-27 16:55:00,2022-12-27 18:10:00,San Jose (SJC),Burbank (BUR),WN49,712.71,1763.89
445,2022-12-27 15:00:00,2022-12-27 16:20:00,Ontario (ONT),San Jose (SJC),WN3446,565.24,3020.32
446,2022-12-27 13:20:00,2022-12-27 14:20:00,Las Vegas (LAS),Ontario (ONT),WN3446,774.52,3113.88
447,2023-01-04 22:00:00,2023-01-04 23:55:00,St. Louis (STL),Washington (DCA),WN271,156.57,3161.16
448,2023-01-04 19:40:00,2023-01-04 21:20:00,Atlanta (ATL),St. Louis (STL),WN1667,516.36,1509.43
449,2023-01-04 17:30:00,2023-01-04 19:00:00,Orlando (MCO),Atlanta (ATL),WN1667,776.91,3240.71
450,2023-01-04 13:20:00,2023-01-04 16:55:00,Denver (DEN),Orlando (MCO),WN1667,229,3691.48
451,2023-01-04 05:50:00,2023-01-04 07:40:00,Las Vegas (LAS),Denver (DEN),WN2842,1003.75,2638.12
452,2023-01-04 03:35:00,2023-01-04 04:55:00,Salt Lake City (SLC),Las Vegas (LAS),WN457,1100.65,3934.1
453,2023-01-04 01:10:00,2023-01-04 03:00:00,San Jose (SJC),Salt Lake City (SLC),WN2417,565.48,3588.82
454,2023-01-03 23:00:00,2023-01-03 00:30:00,San Diego (SAN),San Jose (SJC),WN2417,382.57,2895.65
455,2023-01-03 21:10:00,2023-01-03 22:20:00,Las Vegas (LAS),San Diego (SAN),WN2417,628.68,1132.7
456,2023-01-03 18:50:00,2023-01-03 20:30:00,Boise (BOI),Las Vegas (LAS),WN2417,635.34,3304.22
457,2023-01-03 16:10:00,2023-01-03 18:20:00,Phoenix (PHX),Boise (BOI),WN575,274.48,3548.01
