Id_delta,depart_date_time,arrive_date_time,depart_airport,arrive_airport,flight_number,flight_cost_coach,flight_cost_business,flight_cost_first,org_dest_code,org_dest_code,distances_miles,org_dest_code
1233,"2022-12-28 20:10:00","2022-12-28 22:07:00","Atlanta (ATL)","Detroit (DTW)",DL521,300.6,3217.34,8882.92,ATL_DTW,ATL_DTW,594,ATL_DTW
1069,"2022-12-29 14:14:00","2022-12-29 16:10:00","Atlanta (ATL)","Detroit (DTW)",DL352,592.43,2239.84,6084.98,ATL_DTW,ATL_DTW,594,ATL_DTW
1009,"2023-01-03 12:15:00","2023-01-03 14:12:00","Atlanta (ATL)","Detroit (DTW)",DL389,671.75,1108.18,6581.58,ATL_DTW,ATL_DTW,594,ATL_DTW
952,"2022-12-31 19:00:00","2022-12-31 20:58:00","Atlanta (ATL)","Detroit (DTW)",DL386,439.05,2414.52,8509.07,ATL_DTW,ATL_DTW,594,ATL_DTW
612,"2022-12-27 12:15:00","2022-12-27 14:12:00","Atlanta (ATL)","Detroit (DTW)",DL389,262.17,2823.33,6943.07,ATL_DTW,ATL_DTW,594,ATL_DTW
415,"2022-12-29 12:15:00","2022-12-29 14:12:00","Atlanta (ATL)","Detroit (DTW)",DL389,494.1,2284,3922.01,ATL_DTW,ATL_DTW,594,ATL_DTW
191,"2022-12-30 12:15:00","2022-12-30 14:12:00","Atlanta (ATL)","Detroit (DTW)",DL389,347.32,1170.87,6722.5,ATL_DTW,ATL_DTW,594,ATL_DTW
136,"2023-01-04 12:15:00","2023-01-04 14:12:00","Atlanta (ATL)","Detroit (DTW)",DL389,641.27,3463.11,9051.29,ATL_DTW,ATL_DTW,594,ATL_DTW
114,"2022-12-30 14:14:00","2022-12-30 16:10:00","Atlanta (ATL)","Detroit (DTW)",DL352,468.73,2584.51,4683.01,ATL_DTW,ATL_DTW,594,ATL_DTW
1956,"2022-12-31 14:10:00","2022-12-31 15:57:00","Atlanta (ATL)","Key West (EYW)",DL2698,448.77,2431.25,9658.65,ATL_EYW,ATL_EYW,646,ATL_EYW
1918,"2022-12-29 16:16:00","2022-12-29 18:05:00","Atlanta (ATL)","Key West (EYW)",DL377,280.77,2880.01,3210.94,ATL_EYW,ATL_EYW,646,ATL_EYW
1910,"2022-12-30 19:18:00","2022-12-30 21:04:00","Atlanta (ATL)","Key West (EYW)",DL2476,512.72,2508.69,5406.71,ATL_EYW,ATL_EYW,646,ATL_EYW
1092,"2023-01-03 16:16:00","2023-01-03 18:05:00","Atlanta (ATL)","Key West (EYW)",DL377,472.18,1372.77,4092.45,ATL_EYW,ATL_EYW,646,ATL_EYW
1084,"2023-01-04 19:18:00","2023-01-04 21:04:00","Atlanta (ATL)","Key West (EYW)",DL2476,307.99,2283.97,6128.99,ATL_EYW,ATL_EYW,646,ATL_EYW
1583,"2023-01-02 04:05:00","2023-01-02 05:11:00","Atlanta (ATL)","Gainesville (GNV)",DL1332,655.38,909.87,7055.5,ATL_GNV,ATL_GNV,300,ATL_GNV
1577,"2023-01-03 22:00:00","2023-01-03 23:52:00","Atlanta (ATL)","Grand Rapids (GRR)",DL2463,604.3,3427.31,9001.47,ATL_GRR,ATL_GRR,640,ATL_GRR
1455,"2022-12-27 03:55:00","2022-12-27 05:50:00","Atlanta (ATL)","Grand Rapids (GRR)",DL2603,269.89,2098.19,9050.81,ATL_GRR,ATL_GRR,640,ATL_GRR
1071,"2022-12-29 03:55:00","2022-12-29 05:50:00","Atlanta (ATL)","Grand Rapids (GRR)",DL2603,634.94,1452.75,8168.59,ATL_GRR,ATL_GRR,640,ATL_GRR
272,"2023-01-05 03:55:00","2023-01-05 05:50:00","Atlanta (ATL)","Grand Rapids (GRR)",DL2603,685.51,2886.13,5190.79,ATL_GRR,ATL_GRR,640,ATL_GRR
1992,"2022-12-29 03:25:00","2022-12-29 05:03:00","Atlanta (ATL)","Washington (IAD)",DL800,502.19,1916.34,3713.29,ATL_IAD,ATL_IAD,534,ATL_IAD
1591,"2022-12-31 03:25:00","2022-12-31 05:03:00","Atlanta (ATL)","Washington (IAD)",DL800,597.92,2058.96,8710.6,ATL_IAD,ATL_IAD,534,ATL_IAD
1990,"2022-12-29 14:00:00","2022-12-29 16:19:00","Atlanta (ATL)","Houston (IAH)",DL1454,251.16,752.91,5094.66,ATL_IAH,ATL_IAH,689,ATL_IAH
1600,"2023-01-04 03:46:00","2023-01-04 05:58:00","Atlanta (ATL)","Houston (IAH)",DL1687,533.56,932.8,5258.31,ATL_IAH,ATL_IAH,689,ATL_IAH
950,"2023-01-01 03:46:00","2023-01-01 05:58:00","Atlanta (ATL)","Houston (IAH)",DL2046,538.75,2880.35,4426.49,ATL_IAH,ATL_IAH,689,ATL_IAH
570,"2022-12-29 03:46:00","2022-12-29 05:58:00","Atlanta (ATL)","Houston (IAH)",DL1687,421.44,3162.55,5612.59,ATL_IAH,ATL_IAH,689,ATL_IAH
343,"2022-12-28 03:46:00","2022-12-28 05:58:00","Atlanta (ATL)","Houston (IAH)",DL1687,713.34,2280.32,5360.02,ATL_IAH,ATL_IAH,689,ATL_IAH
1986,"2022-12-30 03:55:00","2022-12-30 05:29:00","Atlanta (ATL)","Indianapolis (IND)",DL1316,276.82,2254.75,3093.29,ATL_IND,ATL_IND,432,ATL_IND
1353,"2023-01-04 23:13:00","2023-01-04 03:47:00","Atlanta (ATL)","Las Vegas (LAS)",DL777,382.25,2940.59,7372.82,ATL_LAS,ATL_LAS,1747,ATL_LAS
843,"2023-01-02 13:20:00","2023-01-02 17:54:00","Atlanta (ATL)","Las Vegas (LAS)",DL419,710.9,2352.45,5764.87,ATL_LAS,ATL_LAS,1747,ATL_LAS
674,"2022-12-30 13:20:00","2022-12-30 17:54:00","Atlanta (ATL)","Las Vegas (LAS)",DL419,638.02,1627.05,3035.77,ATL_LAS,ATL_LAS,1747,ATL_LAS
528,"2022-12-29 18:40:00","2022-12-29 23:13:00","Atlanta (ATL)","Las Vegas (LAS)",DL834,447.84,2280.28,3925.34,ATL_LAS,ATL_LAS,1747,ATL_LAS
417,"2022-12-28 18:40:00","2022-12-28 23:13:00","Atlanta (ATL)","Las Vegas (LAS)",DL833,588.73,2773.74,9263.01,ATL_LAS,ATL_LAS,1747,ATL_LAS
370,"2022-12-30 20:10:00","2022-12-30 00:41:00","Atlanta (ATL)","Las Vegas (LAS)",DL1160,517.59,2725.01,5618.39,ATL_LAS,ATL_LAS,1747,ATL_LAS
360,"2023-01-02 02:07:00","2023-01-02 06:45:00","Atlanta (ATL)","Las Vegas (LAS)",DL2944,605.04,3102.95,7495.46,ATL_LAS,ATL_LAS,1747,ATL_LAS
227,"2022-12-31 02:07:00","2022-12-31 06:45:00","Atlanta (ATL)","Las Vegas (LAS)",DL2944,265.98,2773.76,6768.82,ATL_LAS,ATL_LAS,1747,ATL_LAS
221,"2023-01-01 13:20:00","2023-01-01 17:54:00","Atlanta (ATL)","Las Vegas (LAS)",DL419,666.01,2141.7,5822.29,ATL_LAS,ATL_LAS,1747,ATL_LAS
193,"2022-12-29 23:13:00","2022-12-29 03:47:00","Atlanta (ATL)","Las Vegas (LAS)",DL777,536.36,2694.61,9105.33,ATL_LAS,ATL_LAS,1747,ATL_LAS
1806,"2022-12-26 19:45:00","2022-12-26 00:48:00","Atlanta (ATL)","Los Angeles (LAX)",DL335,562.25,1548.2,8584.29,ATL_LAX,ATL_LAX,1947,ATL_LAX
1783,"2023-01-01 18:40:00","2023-01-01 23:42:00","Atlanta (ATL)","Los Angeles (LAX)",DL2055,579.12,1855.69,4497.57,ATL_LAX,ATL_LAX,1947,ATL_LAX
1731,"2022-12-29 19:45:00","2022-12-29 00:48:00","Atlanta (ATL)","Los Angeles (LAX)",DL335,350.58,3288.65,3369.08,ATL_LAX,ATL_LAX,1947,ATL_LAX
1624,"2022-12-28 19:45:00","2022-12-28 00:48:00","Atlanta (ATL)","Los Angeles (LAX)",DL335,321.83,1401.22,7301.88,ATL_LAX,ATL_LAX,1947,ATL_LAX
1480,"2022-12-30 19:45:00","2022-12-30 00:48:00","Atlanta (ATL)","Los Angeles (LAX)",DL335,337.84,1120.42,3429.27,ATL_LAX,ATL_LAX,1947,ATL_LAX
1296,"2022-12-31 02:00:00","2022-12-31 07:04:00","Atlanta (ATL)","Los Angeles (LAX)",DL2331,513.74,1429.13,8670.2,ATL_LAX,ATL_LAX,1947,ATL_LAX
855,"2022-12-30 12:15:00","2022-12-30 17:20:00","Atlanta (ATL)","Los Angeles (LAX)",DL412,270.48,2206.28,3146.79,ATL_LAX,ATL_LAX,1947,ATL_LAX
835,"2023-01-04 14:57:00","2023-01-04 20:05:00","Atlanta (ATL)","Los Angeles (LAX)",DL516,742.19,755.69,5765.32,ATL_LAX,ATL_LAX,1947,ATL_LAX
708,"2022-12-31 14:57:00","2022-12-31 20:05:00","Atlanta (ATL)","Los Angeles (LAX)",DL516,632.56,1607.43,4754.83,ATL_LAX,ATL_LAX,1947,ATL_LAX
688,"2023-01-05 02:00:00","2023-01-05 07:04:00","Atlanta (ATL)","Los Angeles (LAX)",DL2331,584.45,1379.33,8972.59,ATL_LAX,ATL_LAX,1947,ATL_LAX
501,"2022-12-27 02:00:00","2022-12-27 07:04:00","Atlanta (ATL)","Los Angeles (LAX)",DL2331,639.27,1541.53,3865.17,ATL_LAX,ATL_LAX,1947,ATL_LAX
496,"2022-12-28 02:00:00","2022-12-28 07:04:00","Atlanta (ATL)","Los Angeles (LAX)",DL2331,484.81,1827.74,6778.47,ATL_LAX,ATL_LAX,1947,ATL_LAX
471,"2023-01-03 17:15:00","2023-01-03 22:16:00","Atlanta (ATL)","Los Angeles (LAX)",DL2764,556.22,1164.12,9119.03,ATL_LAX,ATL_LAX,1947,ATL_LAX
461,"2022-12-27 12:15:00","2022-12-27 17:20:00","Atlanta (ATL)","Los Angeles (LAX)",DL412,445.46,3327.86,5113.66,ATL_LAX,ATL_LAX,1947,ATL_LAX
398,"2023-01-02 12:15:00","2023-01-02 17:20:00","Atlanta (ATL)","Los Angeles (LAX)",DL412,268.28,2939.95,3091.54,ATL_LAX,ATL_LAX,1947,ATL_LAX
308,"2022-12-27 14:57:00","2022-12-27 20:05:00","Atlanta (ATL)","Los Angeles (LAX)",DL516,378.72,2122.03,5830.51,ATL_LAX,ATL_LAX,1947,ATL_LAX
232,"2022-12-30 02:00:00","2022-12-30 07:04:00","Atlanta (ATL)","Los Angeles (LAX)",DL2331,326.24,3080.17,9672.59,ATL_LAX,ATL_LAX,1947,ATL_LAX
48,"2023-01-02 14:57:00","2023-01-02 20:05:00","Atlanta (ATL)","Los Angeles (LAX)",DL516,283.54,3069.63,5745.2,ATL_LAX,ATL_LAX,1947,ATL_LAX
1415,"2022-12-29 01:30:00","2022-12-29 03:42:00","Atlanta (ATL)","New York (LGA)",DL2411,714.68,2498.38,4307.21,ATL_LGA,ATL_LGA,762,ATL_LGA
1387,"2022-12-27 01:30:00","2022-12-27 03:42:00","Atlanta (ATL)","New York (LGA)",DL2411,564.03,1674.14,9732.32,ATL_LGA,ATL_LGA,762,ATL_LGA
552,"2023-01-02 00:50:00","2023-01-02 03:01:00","Atlanta (ATL)","New York (LGA)",DL1685,701.35,2045.4,5467.27,ATL_LGA,ATL_LGA,762,ATL_LGA
164,"2022-12-28 01:30:00","2022-12-28 03:42:00","Atlanta (ATL)","New York (LGA)",DL2411,292.2,2632.42,6788.45,ATL_LGA,ATL_LGA,762,ATL_LGA
152,"2022-12-31 01:30:00","2022-12-31 03:42:00","Atlanta (ATL)","New York (LGA)",DL2411,256.81,2706.92,9654.53,ATL_LGA,ATL_LGA,762,ATL_LGA
821,"2022-12-29 18:45:00","2022-12-29 21:29:00","Atlanta (ATL)","Montego Bay (MBJ)",DL1949,395.85,752.85,9650.23,ATL_MBJ,ATL_MBJ,1117,ATL_MBJ
740,"2023-01-01 14:45:00","2023-01-01 17:37:00","Atlanta (ATL)","Montego Bay (MBJ)",DL1997,518.81,2973.33,3373.98,ATL_MBJ,ATL_MBJ,1117,ATL_MBJ
736,"2023-01-02 18:45:00","2023-01-02 21:29:00","Atlanta (ATL)","Montego Bay (MBJ)",DL1949,669.72,3114.5,4084.41,ATL_MBJ,ATL_MBJ,1117,ATL_MBJ
379,"2022-12-28 14:45:00","2022-12-28 17:37:00","Atlanta (ATL)","Montego Bay (MBJ)",DL1997,312.75,2972.66,3863.17,ATL_MBJ,ATL_MBJ,1117,ATL_MBJ
362,"2023-01-01 16:45:00","2023-01-01 19:34:00","Atlanta (ATL)","Montego Bay (MBJ)",DL1801,577.25,1553.41,5636.25,ATL_MBJ,ATL_MBJ,1117,ATL_MBJ
358,"2023-01-02 14:45:00","2023-01-02 17:37:00","Atlanta (ATL)","Montego Bay (MBJ)",DL1997,542.3,796.24,4277.91,ATL_MBJ,ATL_MBJ,1117,ATL_MBJ
1912,"2022-12-30 13:10:00","2022-12-30 15:25:00","Atlanta (ATL)","Kansas City (MCI)",DL1164,428.41,1854.68,9282.19,ATL_MCI,ATL_MCI,692,ATL_MCI
1468,"2023-01-02 21:28:00","2023-01-02 23:39:00","Atlanta (ATL)","Kansas City (MCI)",DL724,272.07,2384.73,3272.46,ATL_MCI,ATL_MCI,692,ATL_MCI
1274,"2022-12-27 04:00:00","2022-12-27 06:12:00","Atlanta (ATL)","Kansas City (MCI)",DL743,664.02,1120.39,5531.36,ATL_MCI,ATL_MCI,692,ATL_MCI
1106,"2022-12-31 00:36:00","2022-12-31 02:46:00","Atlanta (ATL)","Kansas City (MCI)",DL2701,587.01,1496.5,4260.49,ATL_MCI,ATL_MCI,692,ATL_MCI
1100,"2023-01-01 22:40:00","2023-01-01 00:49:00","Atlanta (ATL)","Kansas City (MCI)",DL973,657.1,2452.25,3664.44,ATL_MCI,ATL_MCI,692,ATL_MCI
1086,"2023-01-04 13:10:00","2023-01-04 15:25:00","Atlanta (ATL)","Kansas City (MCI)",DL1164,270.29,2220.6,3442.38,ATL_MCI,ATL_MCI,692,ATL_MCI
1073,"2022-12-28 21:28:00","2022-12-28 23:39:00","Atlanta (ATL)","Kansas City (MCI)",DL724,313.74,1001.33,6062.6,ATL_MCI,ATL_MCI,692,ATL_MCI
837,"2023-01-04 04:00:00","2023-01-04 06:12:00","Atlanta (ATL)","Kansas City (MCI)",DL743,620.35,2799.78,9247.44,ATL_MCI,ATL_MCI,692,ATL_MCI
650,"2022-12-26 21:28:00","2022-12-26 23:39:00","Atlanta (ATL)","Kansas City (MCI)",DL724,547.79,3077.72,7899.28,ATL_MCI,ATL_MCI,692,ATL_MCI
600,"2022-12-30 04:00:00","2022-12-30 06:12:00","Atlanta (ATL)","Kansas City (MCI)",DL743,597.63,1418.78,5843.67,ATL_MCI,ATL_MCI,692,ATL_MCI
201,"2022-12-28 04:00:00","2022-12-28 06:12:00","Atlanta (ATL)","Kansas City (MCI)",DL743,727.61,1940.45,6846.14,ATL_MCI,ATL_MCI,692,ATL_MCI
81,"2022-12-29 04:00:00","2022-12-29 06:12:00","Atlanta (ATL)","Kansas City (MCI)",DL743,423.73,2541.05,8206.88,ATL_MCI,ATL_MCI,692,ATL_MCI
1219,"2023-01-01 03:30:00","2023-01-01 04:54:00","Atlanta (ATL)","Memphis (MEM)",DL2485,501.53,2317.53,5618.3,ATL_MEM,ATL_MEM,332,ATL_MEM
1102,"2023-01-01 17:35:00","2023-01-01 18:57:00","Atlanta (ATL)","Memphis (MEM)",DL1346,529.7,1977.7,6864.91,ATL_MEM,ATL_MEM,332,ATL_MEM
1098,"2023-01-02 16:21:00","2023-01-02 17:45:00","Atlanta (ATL)","Memphis (MEM)",DL1346,292.51,1429.19,8956.01,ATL_MEM,ATL_MEM,332,ATL_MEM
490,"2022-12-29 04:59:00","2022-12-29 06:26:00","Atlanta (ATL)","Memphis (MEM)",DL2583,723.53,1458.82,9422.74,ATL_MEM,ATL_MEM,332,ATL_MEM
219,"2023-01-02 03:30:00","2023-01-02 04:54:00","Atlanta (ATL)","Memphis (MEM)",DL2485,268.71,1048.71,4710.92,ATL_MEM,ATL_MEM,332,ATL_MEM
168,"2022-12-27 04:59:00","2022-12-27 06:26:00","Atlanta (ATL)","Memphis (MEM)",DL2583,296.16,1155.33,8706.59,ATL_MEM,ATL_MEM,332,ATL_MEM
2003,"2022-12-26 21:10:00","2022-12-26 23:11:00","Atlanta (ATL)","Milwaukee (MKE)",DL2119,297.61,2634.45,7697.29,ATL_MKE,ATL_MKE,669,ATL_MKE
1426,"2023-01-04 00:59:00","2023-01-04 03:01:00","Atlanta (ATL)","Milwaukee (MKE)",DL2185,667.96,1638.1,5355.79,ATL_MKE,ATL_MKE,669,ATL_MKE
1291,"2023-01-01 03:57:00","2023-01-01 05:59:00","Atlanta (ATL)","Milwaukee (MKE)",DL1680,652.89,1470.12,4081.76,ATL_MKE,ATL_MKE,669,ATL_MKE
968,"2022-12-27 00:59:00","2022-12-27 03:01:00","Atlanta (ATL)","Milwaukee (MKE)",DL2185,462.97,3038.07,5823.8,ATL_MKE,ATL_MKE,669,ATL_MKE
377,"2022-12-29 00:59:00","2022-12-29 03:01:00","Atlanta (ATL)","Milwaukee (MKE)",DL2185,660.35,928.24,3456.33,ATL_MKE,ATL_MKE,669,ATL_MKE
261,"2022-12-31 22:55:00","2022-12-31 00:58:00","Atlanta (ATL)","Milwaukee (MKE)",DL2185,445.47,3288.66,3134.11,ATL_MKE,ATL_MKE,669,ATL_MKE
242,"2022-12-27 03:57:00","2022-12-27 05:59:00","Atlanta (ATL)","Milwaukee (MKE)",DL1680,325.46,1942.2,8296.04,ATL_MKE,ATL_MKE,669,ATL_MKE
215,"2023-01-03 00:59:00","2023-01-03 03:01:00","Atlanta (ATL)","Milwaukee (MKE)",DL2185,633.25,951.64,4106.69,ATL_MKE,ATL_MKE,669,ATL_MKE
1916,"2022-12-29 22:07:00","2022-12-29 23:34:00","Atlanta (ATL)","Melbourne (MLB)",DL1358,454.29,1790.12,9064.44,ATL_MLB,ATL_MLB,442,ATL_MLB
1807,"2023-01-05 03:25:00","2023-01-05 04:54:00","Atlanta (ATL)","Melbourne (MLB)",DL1580,630.09,1506.15,3014.59,ATL_MLB,ATL_MLB,442,ATL_MLB
1090,"2023-01-03 22:07:00","2023-01-03 23:34:00","Atlanta (ATL)","Melbourne (MLB)",DL1358,742.2,1960.8,4139.03,ATL_MLB,ATL_MLB,442,ATL_MLB
1945,"2022-12-28 23:31:00","2022-12-28 02:15:00","Atlanta (ATL)","Minneapolis (MSP)",DL425,385.63,990.77,8095.72,ATL_MSP,ATL_MSP,907,ATL_MSP
1901,"2022-12-28 17:15:00","2022-12-28 19:54:00","Atlanta (ATL)","Minneapolis (MSP)",DL838,318.75,752.9,9464.05,ATL_MSP,ATL_MSP,907,ATL_MSP
1891,"2022-12-31 03:25:00","2022-12-31 06:05:00","Atlanta (ATL)","Minneapolis (MSP)",DL764,334.06,1929.93,8884.54,ATL_MSP,ATL_MSP,907,ATL_MSP
1740,"2022-12-27 17:15:00","2022-12-27 19:54:00","Atlanta (ATL)","Minneapolis (MSP)",DL838,748.41,3249.5,6681.49,ATL_MSP,ATL_MSP,907,ATL_MSP
1419,"2022-12-27 23:31:00","2022-12-27 02:15:00","Atlanta (ATL)","Minneapolis (MSP)",DL425,336.59,3058.85,7404.64,ATL_MSP,ATL_MSP,907,ATL_MSP
1406,"2022-12-31 13:55:00","2022-12-31 16:39:00","Atlanta (ATL)","Minneapolis (MSP)",DL466,455.29,1590.93,9746.56,ATL_MSP,ATL_MSP,907,ATL_MSP
1019,"2022-12-31 22:55:00","2022-12-31 01:35:00","Atlanta (ATL)","Minneapolis (MSP)",DL425,337.83,3137.47,7213.27,ATL_MSP,ATL_MSP,907,ATL_MSP
1018,"2022-12-31 23:31:00","2022-12-31 02:15:00","Atlanta (ATL)","Minneapolis (MSP)",DL1210,398.09,997.63,9291.4,ATL_MSP,ATL_MSP,907,ATL_MSP
997,"2022-12-28 03:25:00","2022-12-28 06:05:00","Atlanta (ATL)","Minneapolis (MSP)",DL764,313.74,2335.23,6883.63,ATL_MSP,ATL_MSP,907,ATL_MSP
732,"2023-01-03 15:15:00","2023-01-03 18:00:00","Atlanta (ATL)","Minneapolis (MSP)",DL2262,286.59,2133.24,7018.46,ATL_MSP,ATL_MSP,907,ATL_MSP
582,"2023-01-04 12:15:00","2023-01-04 15:00:00","Atlanta (ATL)","Minneapolis (MSP)",DL503,503.81,1187.3,6028.76,ATL_MSP,ATL_MSP,907,ATL_MSP
568,"2022-12-29 15:15:00","2022-12-29 18:00:00","Atlanta (ATL)","Minneapolis (MSP)",DL2262,423.58,913.21,7901.02,ATL_MSP,ATL_MSP,907,ATL_MSP
394,"2023-01-03 17:15:00","2023-01-03 19:54:00","Atlanta (ATL)","Minneapolis (MSP)",DL838,477.04,1470.11,6726.9,ATL_MSP,ATL_MSP,907,ATL_MSP
375,"2022-12-29 17:15:00","2022-12-29 19:54:00","Atlanta (ATL)","Minneapolis (MSP)",DL838,363.47,892.86,8478.46,ATL_MSP,ATL_MSP,907,ATL_MSP
372,"2022-12-30 12:15:00","2022-12-30 15:00:00","Atlanta (ATL)","Minneapolis (MSP)",DL503,269.89,2629.92,7908.77,ATL_MSP,ATL_MSP,907,ATL_MSP
341,"2022-12-28 15:15:00","2022-12-28 18:00:00","Atlanta (ATL)","Minneapolis (MSP)",DL2262,714.29,1607.44,5902.91,ATL_MSP,ATL_MSP,907,ATL_MSP
524,"2022-12-30 22:43:00","2022-12-30 00:22:00","Atlanta (ATL)","New Orleans (MSY)",DL2524,251.47,1327.02,5061,ATL_MSY,ATL_MSY,425,ATL_MSY
1809,"2023-01-04 15:33:00","2023-01-04 18:44:00","Atlanta (ATL)","Monterrey (MTY)",DL1929,711.86,1858.51,6644.16,ATL_MTY,ATL_MTY,1085,ATL_MTY
1120,"2022-12-28 15:33:00","2022-12-28 18:44:00","Atlanta (ATL)","Monterrey (MTY)",DL1929,622.98,968.69,4136.73,ATL_MTY,ATL_MTY,1085,ATL_MTY
1096,"2023-01-02 21:25:00","2023-01-02 23:46:00","Atlanta (ATL)","Oklahoma City (OKC)",DL2395,576.64,1031.62,9273.48,ATL_OKC,ATL_OKC,761,ATL_OKC
1879,"2023-01-03 02:20:00","2023-01-03 07:20:00","Atlanta (ATL)","Ontario (ONT)",DL1448,684.77,910.11,6586.8,ATL_ONT,ATL_ONT,1900,ATL_ONT
1796,"2022-12-28 22:59:00","2022-12-28 04:01:00","Atlanta (ATL)","Ontario (ONT)",DL533,299.24,2424.64,6583.18,ATL_ONT,ATL_ONT,1900,ATL_ONT
1327,"2023-01-02 22:59:00","2023-01-02 04:01:00","Atlanta (ATL)","Ontario (ONT)",DL533,329.7,2873.09,7710.15,ATL_ONT,ATL_ONT,1900,ATL_ONT
1278,"2023-01-04 14:55:00","2023-01-04 19:57:00","Atlanta (ATL)","Ontario (ONT)",DL1144,277.84,2595.13,3501.72,ATL_ONT,ATL_ONT,1900,ATL_ONT
937,"2023-01-05 02:20:00","2023-01-05 07:20:00","Atlanta (ATL)","Ontario (ONT)",DL1448,714.68,3188.57,5491.42,ATL_ONT,ATL_ONT,1900,ATL_ONT
847,"2023-01-01 14:55:00","2023-01-01 19:57:00","Atlanta (ATL)","Ontario (ONT)",DL1144,283.24,779.83,6044.53,ATL_ONT,ATL_ONT,1900,ATL_ONT
486,"2022-12-30 14:55:00","2022-12-30 19:57:00","Atlanta (ATL)","Ontario (ONT)",DL1144,652.71,2405.53,4797.59,ATL_ONT,ATL_ONT,1900,ATL_ONT
1721,"2023-01-01 22:50:00","2023-01-01 00:55:00","Atlanta (ATL)","Chicago (ORD)",DL664,489.46,2441.53,5073.32,ATL_ORD,ATL_ORD,606,ATL_ORD
1720,"2023-01-01 22:51:00","2023-01-01 00:59:00","Atlanta (ATL)","Chicago (ORD)",DL2451,272.58,1541.82,6616.18,ATL_ORD,ATL_ORD,606,ATL_ORD
894,"2022-12-30 00:49:00","2022-12-30 02:52:00","Atlanta (ATL)","Chicago (ORD)",DL1453,577.24,1727.28,8299.67,ATL_ORD,ATL_ORD,606,ATL_ORD
692,"2023-01-04 13:20:00","2023-01-04 14:56:00","Atlanta (ATL)","Norfolk (ORF)",DL1025,465.79,2627.67,8956.75,ATL_ORF,ATL_ORF,516,ATL_ORF
465,"2022-12-26 21:52:00","2022-12-26 23:21:00","Atlanta (ATL)","Norfolk (ORF)",DL2570,719.63,2441.55,6525.73,ATL_ORF,ATL_ORF,516,ATL_ORF
1787,"2022-12-31 17:03:00","2022-12-31 18:50:00","Atlanta (ATL)","West Palm Beach (PBI)",DL970,491.11,3128.99,7463.45,ATL_PBI,ATL_PBI,545,ATL_PBI
1498,"2023-01-04 16:25:00","2023-01-04 18:16:00","Atlanta (ATL)","West Palm Beach (PBI)",DL970,289.72,3365.96,8783.33,ATL_PBI,ATL_PBI,545,ATL_PBI
1459,"2023-01-04 20:38:00","2023-01-04 22:24:00","Atlanta (ATL)","West Palm Beach (PBI)",DL1377,724.85,1143.47,9595.11,ATL_PBI,ATL_PBI,545,ATL_PBI
1282,"2023-01-03 16:25:00","2023-01-03 18:16:00","Atlanta (ATL)","West Palm Beach (PBI)",DL970,604.31,3059.49,3897.67,ATL_PBI,ATL_PBI,545,ATL_PBI
1215,"2023-01-02 03:45:00","2023-01-02 05:32:00","Atlanta (ATL)","West Palm Beach (PBI)",DL2133,332.78,2012.56,9399.59,ATL_PBI,ATL_PBI,545,ATL_PBI
1133,"2023-01-03 20:38:00","2023-01-03 22:24:00","Atlanta (ATL)","West Palm Beach (PBI)",DL1377,584.45,2477.67,3931.97,ATL_PBI,ATL_PBI,545,ATL_PBI
954,"2022-12-30 19:09:00","2022-12-30 20:52:00","Atlanta (ATL)","West Palm Beach (PBI)",DL2417,523.19,1276.52,6659.7,ATL_PBI,ATL_PBI,545,ATL_PBI
907,"2023-01-04 00:30:00","2023-01-04 02:13:00","Atlanta (ATL)","West Palm Beach (PBI)",DL1104,709.22,1292.17,7423.56,ATL_PBI,ATL_PBI,545,ATL_PBI
863,"2022-12-28 22:02:00","2022-12-28 23:45:00","Atlanta (ATL)","West Palm Beach (PBI)",DL1230,587.67,2430.26,4183.36,ATL_PBI,ATL_PBI,545,ATL_PBI
817,"2022-12-30 16:25:00","2022-12-30 18:16:00","Atlanta (ATL)","West Palm Beach (PBI)",DL970,713.3,3462.81,4782.67,ATL_PBI,ATL_PBI,545,ATL_PBI
696,"2023-01-03 13:10:00","2023-01-03 14:57:00","Atlanta (ATL)","West Palm Beach (PBI)",DL1379,594.02,2280.26,4143.22,ATL_PBI,ATL_PBI,545,ATL_PBI
690,"2023-01-04 19:09:00","2023-01-04 20:52:00","Atlanta (ATL)","West Palm Beach (PBI)",DL2417,293.52,1827.69,8042.21,ATL_PBI,ATL_PBI,545,ATL_PBI
672,"2022-12-31 00:30:00","2022-12-31 02:13:00","Atlanta (ATL)","West Palm Beach (PBI)",DL1104,505.72,1379.29,3878,ATL_PBI,ATL_PBI,545,ATL_PBI
439,"2023-01-01 23:45:00","2023-01-01 01:31:00","Atlanta (ATL)","West Palm Beach (PBI)",DL2243,423.58,2954.85,9078.03,ATL_PBI,ATL_PBI,545,ATL_PBI
427,"2023-01-04 22:02:00","2023-01-04 23:45:00","Atlanta (ATL)","West Palm Beach (PBI)",DL1230,402.31,1904.41,4556.2,ATL_PBI,ATL_PBI,545,ATL_PBI
244,"2022-12-26 22:02:00","2022-12-26 23:45:00","Atlanta (ATL)","West Palm Beach (PBI)",DL1230,349.77,3411.89,4978.85,ATL_PBI,ATL_PBI,545,ATL_PBI
240,"2022-12-27 15:12:00","2022-12-27 17:05:00","Atlanta (ATL)","West Palm Beach (PBI)",DL2314,643.56,752.77,4173.44,ATL_PBI,ATL_PBI,545,ATL_PBI
